,tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label,writer,director
1683,tt0443584,Mélissá P.,Melissa P.,\N,2005,100,6463.0,False,"nm0016628, nm0267451, nm0345174, nm1605150",nm0345174
1684,tt0443649,"10,000 BC","10,000 BC",2008,\N,109,128668.0,False,"nm0000386, nm0460057",nm0000386
1685,tt0444505,Torrente 3: El protector,Torrente 3: El protector,2005,\N,91,5736.0,False,nm0782213,nm0782213
1686,tt0445570,By thé Pricking ớf My Thúmbs,Mon petit doigt m'a dit...,2005,\N,105,1158.0,False,"nm0147144, nm0002005, nm0480727, nm0859323",nm0859323
1687,tt0445691,Salvador (Puig Antich),Salvador (Puig Antich),2006,\N,134,3275.0,True,"nm0033520, nm1847836",nm0400071
1688,tt0445990,Invincible,Invincible,2006,\N,105,68930.0,True,nm1048533,nm0179697
1689,tt0446312,The 2 Sides of the Bed,Los 2 lados de la cama,2005,\N,104,1372.0,False,nm0785515,nm0554880
1690,tt0446313,Dragon Heat,Mang lung,2005,\N,110,1589.0,False,"nm0496752, nm1210118",nm0496752
1691,tt0446719,Isolation,Isolation,2005,\N,95,7164.0,False,nm0639376,nm0639376
1692,tt0449059,Little Miss Sunshine,Little Miss Sunshine,2006,\N,101,458921.0,True,nm1578335,"nm0267512, nm0206760"
1693,tt0449393,Siren,Siren,2006,\N,87,1913.0,False,"nm1865821, nm0331533, nm0449230, nm0884296",nm0449230
1694,tt0449487,Passengers,Passengers,2008,\N,93,36161.0,False,nm0159892,nm0006554
1695,tt0449994,Jodhaa Akbar,Jodhaa Akbar,\N,2008,213,31642.0,True,"nm0019425, nm0332950, nm1022153, nm8661566",nm0332950
1696,tt0450188,La Vie En Rose,La Môme,2007,\N,140,85321.0,True,"nm2517835, nm0196860",nm0196860
1697,tt0450259,Blớớd Diámớnd,Blood Diamond,2006,\N,143,524580.0,True,"nm0495378, nm2057149",nm0001880
1698,tt0450336,Blood Creek,Town Creek,2009,\N,90,12081.0,False,nm1738734,nm0001708
1699,tt0450405,Cirque du Freak: The Vampire's Assistant,Cirque du Freak: The Vampire's Assistant,2009,\N,119,44555.0,False,"nm0919369, nm0001338, nm1752231",nm0919369
1700,tt0450506,Suburban Mayhem,Suburban Mayhem,2006,\N,95,1457.0,False,nm1912767,nm0325877
1701,tt0451094,Lady Vengeance,Chinjeolhan geumjassi,2005,\N,115,76244.0,True,"nm0661791, nm1941029, nm5371819",nm0661791
1702,tt0451102,The Lost,The Lost,2006,\N,119,2722.0,False,"nm1032754, nm1626482",nm1032754
1703,tt0452039,Mind Game,Mind Game,2004,\N,103,9096.0,True,"nm1880325, nm1482702","nm0605479, nm1482702"
1704,tt0452580,A Year Ago in Winter,Im Winter ein Jahr,2008,\N,129,1568.0,True,"nm0512862, nm1878149",nm0512862
1705,tt0452694,The Time Traveler's Wife,The Time Traveler's Wife,2009,\N,107,146516.0,True,"nm0748022, nm1875979",nm0777881
1706,tt0453494,Hoot,Hoot,2006,\N,95,8224.0,False,"nm0795407, nm0382437",nm0795407
1707,tt0453729,Iqbal,Iqbal,2005,\N,132,16564.0,True,"nm0474398, nm8254778",nm0474398
1708,tt0454065,The Aerial,La antena,\N,2007,99,4205.0,True,nm0764591,nm0764591
1709,tt0454776,Amazing Grace,Amazing Grace,\N,2006,118,24543.0,True,nm1140275,nm0000776
1710,tt0454932,Rớmán,Roman,2006,\N,92,1388.0,False,nm1031246,nm0079374
1711,tt0455499,Garfield: A Tail of Two Kitties,Garfield: A Tale of Two Kitties,2006,\N,82,41517.0,False,"nm0169505, nm0812513, nm0204825","nm0384722, nm9779507"
1712,tt0455612,Madea's Family Reunion,Madea's Family Reunion,2006,\N,107,11171.0,False,nm1347153,nm1347153
1713,tt0455829,Vettaiyaadu Vilaiyaadu,Vettaiyaadu Vilaiyaadu,2006,\N,174,7262.0,True,"nm1431376, nm3585776, nm1069826, nm1195712",nm1069826
1714,tt0457297,The Butterfly Effect 2,The Butterfly Effect 2,2006,\N,92,35369.0,False,"nm0919115, nm0001239",nm0502954
1715,tt0457319,Dead Heist,Dead Heist,2007,\N,80,1015.0,False,"nm1015002, nm1358327, nm0916031",nm0916031
1716,tt0457496,Street Fight,Street Fight,2005,\N,83,2046.0,True,nm1903582,nm1903582
1717,tt0459449,M. Kumaran S/O Mahalakshmi,M. Kumaran S/O Mahalakshmi,2004,\N,166,1155.0,True,"nm1001345, nm3586739",nm1001345
1718,tt0459924,Paragraph 78,Paragraf 78,2007,\N,88,1998.0,False,"nm1680265, nm4831632, nm1188554, nm0645612",nm1680265
1719,tt0460394,Aithe,Aithe,2003,\N,140,1467.0,True,"nm0348246, nm1923369",nm1923369
1720,tt0460732,Cáfféiné,Caffeine,\N,2006,92,2678.0,False,nm1918877,nm0181836
1721,tt0460766,Deep Water,Deep Water,2006,\N,93,3104.0,True,nm1935753,"nm1031790, nm1935753"
1722,tt0460791,The Fall,The Fall,2006,\N,117,110321.0,True,"nm0319659, nm0815864, nm0802248, nm0678199",nm0802248
1723,tt0461694,Four Minutes,Vier Minuten,2006,\N,112,6948.0,True,nm0470098,nm0470098
1724,tt0461703,Skinwalkers,Skinwalkers,\N,2006,110,13290.0,False,"nm0218621, nm1029960, nm0734442",nm0410494
1725,tt0462244,Daddy Day Camp,Daddy Day Camp,2007,\N,89,16469.0,False,"nm0734900, nm0826425, nm0918955, nm0169505, nm0812513",nm0000625
1726,tt0462359,Incubus,Incubus,2006,\N,87,2108.0,False,nm1943336,nm0131801
1727,tt0462579,The Treatment,The Treatment,2006,\N,86,1097.0,False,"nm1938036, nm1946988, nm0748589",nm0748589
1728,tt0464061,I'm Reed Fish,I'm Reed Fish,2006,\N,93,4329.0,False,"nm1951180, nm1027685, nm0023615, nm1387981",nm1027685
1729,tt0465142,American Dreamz,American Dreamz,2006,\N,107,24660.0,False,nm0919369,nm0919369
1730,tt0466561,Thé Bớrdér Pớst,Karaula,2006,\N,94,6050.0,True,"nm0342748, nm1053355",nm0342748
1731,tt0468094,The Road to Guantanamo,The Road to Guantanamo,2006,\N,95,11290.0,True,\N,"nm0935863, nm1475971"
1732,tt0468536,Prey,Prey,2007,\N,92,8012.0,False,"nm0740213, nm0062149, nm0905592",nm0740213
1733,tt0468565,Tsotsi,Tsotsi,2005,\N,95,28336.0,True,"nm0004303, nm0297538",nm0004303
1734,tt0468569,The Dark Knight,The Dark Knight,\N,2008,152,2453191.0,True,"nm0634300, nm0634240, nm0275286, nm0004170",nm0634240
1735,tt0468683,The Red Shoes,Bunhongsin,\N,2005,103,2936.0,False,"nm0026153, nm1079050, nm2143153",nm1079050
1736,tt0468965,Whén á Mán Fálls,When a Man Falls in the Forest,\N,2007,86,1343.0,False,nm1435316,nm1435316
1737,tt0469062,Danika,Danika,2005,\N,80,3662.0,False,nm1980050,nm1033517
1738,tt0469494,There Will Be Blood,There Will Be Blood,2007,\N,158,552247.0,True,"nm0000759, nm0801737",nm0000759
1739,tt0470685,The Bathroom,Banyo,2005,\N,87,1621.0,False,"nm0022858, nm1761101",nm0022858
1740,tt0472465,Infection,Infection,2005,\N,81,1347.0,False,nm1996304,nm0089502
1741,tt0472562,Shake Hands with the Devil,Shake Hands with the Devil,2007,\N,112,3373.0,True,"nm0711083, nm0233035, nm1714819",nm0006854
1742,tt0473064,Doomsday: The Sinking of Japan,Nihon chinbotsu,2006,\N,135,1443.0,False,"nm0464596, nm0441376",nm0383688
1743,tt0474791,The Maid,The Maid,\N,2005,93,1221.0,False,nm0867210,nm0867210
1744,tt0475169,13,13 Tzameti,2005,\N,93,17270.0,True,nm1201875,nm1201875
1745,tt0475217,All In,All In,2006,\N,98,1345.0,False,"nm2017143, nm2010347, nm1818355, nm2012890",nm0885014
1746,tt0475944,The Covenant,The Covenant,2006,\N,97,48559.0,False,nm0136592,nm0001317
1747,tt0475998,The Pirates Who Don't Do Anything: A VeggieTales Movie,The Pirates Who Don't Do Anything: A VeggieTales Movie,2008,\N,85,2807.0,False,"nm1008415, nm1007740",nm1007740
1748,tt0476550,Gớd Tússi Gréát Hớ,God Tussi Great Ho,2008,\N,152,4247.0,False,"nm0415514, nm1182352",nm0415514
1749,tt0476884,Taxi No. 9 2 11: Nau Do Gyarah,Taxi No. 9 2 11: Nau Do Gyarah,2006,\N,116,9749.0,True,"nm1802449, nm1318670, nm0463313",nm0527453
1750,tt0476958,Amusement,Amusement,\N,2008,85,11580.0,False,nm0908411,nm0801055
1751,tt0477139,Wristcutters: A Love Story,Wristcutters: A Love Story,2006,\N,88,55150.0,True,"nm1058247, nm0449316",nm1058247
1752,tt0477252,36 China Town,36 China Town,2006,\N,140,4551.0,False,"nm0333033, nm2814611, nm1493975","nm0122216, nm0122217"
1753,tt0477253,Aashiq Banaya Aapne: Love Takes Over,Aashiq Banaya Aapne: Love Takes Over,2005,\N,115,1628.0,False,nm2024446,nm2024446
1754,tt0478126,Cthulhu,Cthulhu,2007,\N,100,2077.0,False,"nm2032953, nm2031220, nm0522454, nm2706184, nm0183039",nm2031220
1755,tt0478737,Treasure Raiders,Treasure Raiders,2007,\N,92,4223.0,False,"nm1389924, nm1323785, nm3913658",nm0400194
1756,tt0478988,Thé Cáll ớf Cthúlhú,The Call of Cthulhu,2005,\N,90,8230.0,True,"nm0522454, nm2028585",nm1411980
1757,tt0479230,Crossing Borders,Un Franco 14 Pesetas,2006,\N,102,1303.0,True,nm0407069,nm0407069
1758,tt0479354,Chronicle of an Escape,Crónica de una fuga,2006,\N,103,3560.0,True,"nm0128382, nm1167870, nm2265326, nm2040231, nm2270742",nm0128382
1759,tt0479968,One Missed Call,One Missed Call,2008,\N,87,31882.0,False,"nm0458461, nm0015340, nm1735347",nm0884659
1760,tt0480011,Closure,Straightheads,2007,\N,80,6978.0,False,nm0715371,nm0715371
1761,tt0480249,I Am Legend,I Am Legend,2007,\N,101,720796.0,True,"nm0698873, nm0326040, nm0558577, nm0181019, nm0181020",nm1349376
1762,tt0481280,Live Feed,Live Feed,2006,\N,77,1579.0,False,"nm0629913, nm1057360",nm0629913
1763,tt0482389,Gentleman,Gentleman,1993,\N,160,2409.0,True,"nm0049400, nm0788171",nm0788171
1764,tt0482461,Barry Munday,Barry Munday,2010,\N,95,4187.0,False,"nm0195476, nm2060468",nm0195476
1765,tt0483577,The Night Buffalo,El búfalo de la noche,\N,2007,102,1627.0,False,"nm2052102, nm0037247",nm2052102
1766,tt0483719,The Living and the Dead,The Living and the Dead,2006,\N,83,2355.0,False,nm0750121,nm0750121
1767,tt0484175,The Last House in the Woods,Il bosco fuori,2006,\N,85,1096.0,False,nm1231306,nm1231306
1768,tt0485922,Keerthi Chakra,Keerthi Chakra,2006,\N,130,1011.0,True,nm2081862,nm2081862
1769,tt0486358,Jesus Camp,Jesus Camp,2006,\N,84,27519.0,True,\N,"nm1823227, nm1823216"
1770,tt0486674,What Just Happened,What Just Happened,2008,\N,104,27162.0,False,nm0513165,nm0001469
1771,tt0486946,Wild Hogs,Wild Hogs,2007,\N,100,116834.0,False,nm0178589,nm0065608
1772,tt0487027,FC Venus,FC Venus,\N,2006,100,1217.0,False,"nm0074217, nm1862508, nm1084216",nm0927413
1773,tt0488177,My Girl and I,Parang-juuibo,2005,\N,97,2639.0,True,"nm5549922, nm1030706, nm1715571",nm8274517
1774,tt0488658,Unaccompanied Minors,Unaccompanied Minors,2006,\N,90,11161.0,False,"nm0582357, nm0015190",nm0082450
1775,tt0489458,Drained,O Cheiro do Ralo,2006,\N,112,5000.0,True,"nm0032645, nm1104944, nm1961482",nm1104944
1776,tt0490170,Lớvé Stớry 2050,Love Story 2050,2008,\N,180,2432.0,False,"nm0062614, nm1818188, nm1190754, nm0713615, nm2898003, nm1242455",nm0062614
1777,tt0490196,Phat Girlz,Phat Girlz,2006,\N,99,9005.0,False,nm2104340,nm2104340
1778,tt0490377,De brief voor de koning,De brief voor de koning,2008,\N,110,1396.0,False,"nm1096337, nm0495599, nm0894184",nm0894184
1779,tt0491046,A Matador's Mistress,Manolete,2008,\N,92,3026.0,False,nm0583675,nm0583675
1780,tt0491977,Dolap Beygiri,Dolap Beygiri,1982,\N,90,2460.0,True,\N,nm0947998
1781,tt0492487,Small Town Gay Bar,Small Town Gay Bar,2006,\N,76,1135.0,True,nm0409007,nm0409007
1782,tt0492912,Subject Two,Subject Two,\N,2006,93,1559.0,False,nm0157266,nm0157266
1783,tt0493171,I Love You in Every Language in the World,Ti amo in tutte le lingue del mondo,2005,\N,99,1826.0,False,"nm0682251, nm0894787",nm0682251
1784,tt0493393,Ashes and Snow,Ashes and Snow,2005,\N,62,4117.0,True,nm2108003,nm2108003
1785,tt0493404,Brotherhood of Blood,Brotherhood of Blood,2007,\N,88,3297.0,False,"nm1178069, nm1396574","nm1178069, nm1396574"
1786,tt0493452,Slaughter Night,Sl8n8,2006,\N,90,1718.0,False,"nm0312501, nm0899725","nm0899725, nm0312501"
1787,tt0494864,Téndérnéss,Tenderness,2009,\N,101,7824.0,False,"nm2145339, nm0180068",nm0689852
1788,tt0496350,The Marsh,The Marsh,2006,\N,92,3184.0,False,nm0831370,nm1295818
1789,tt0497316,Adrift in Manhattan,Adrift in Manhattan,2007,\N,91,1741.0,False,"nm1155935, nm0212137",nm0212137
1790,tt0499262,Takva: A Man's Fear of God,Takva,2006,\N,96,12536.0,True,nm0129158,nm1699703
1791,tt0499291,Ah Nerede,Ah Nerede,1975,\N,90,4300.0,True,nm0784149,nm0015570
1792,tt0499375,Guru,Guru,2007,\N,162,23099.0,True,"nm0711745, nm1715502, nm0440604, nm0837675, nm0007124",nm0711745
1793,tt0758758,Into the Wild,Into the Wild,2007,\N,148,600016.0,True,"nm0000576, nm1040556",nm0000576
1794,tt0758774,Body of Lies,Body of Lies,\N,2008,128,222111.0,True,"nm1184258, nm2015758",nm0000631
1795,tt0758781,Seed,Seed,2006,\N,90,6955.0,False,nm0093051,nm0093051
1796,tt0762110,Irina Palm,Irina Palm,2007,\N,103,7350.0,True,"nm0087646, nm1411398",nm0304921
1797,tt0763304,Dớớgál,Doogal,2006,\N,85,5022.0,False,"nm1362426, nm2193325, nm0200484, nm0249897, nm0366924, nm1475075, nm1743465, nm1743466","nm1741096, nm0097529, nm0664896"
1798,tt0763831,A Thousand Words,A Thousand Words,2012,\N,91,41926.0,False,nm0466175,nm0005367
1799,tt0765487,Thé Wizárd ớf Gớré,The Wizard of Gore,2007,\N,94,2759.0,False,"nm0153931, nm0504496",nm0440948
1800,tt0765833,Happy Days,Neseli Günler,1978,\N,92,10805.0,True,nm0784149,nm0015570
1801,tt0765849,Our Daily Bread,Unser täglich Brot,2005,\N,92,2590.0,True,"nm0315430, nm0927097",nm0315430
1802,tt0770802,Samsara,Samsara,2011,\N,102,34908.0,True,"nm0294825, nm0536056",nm0294825
1803,tt0775438,"Buy the Ticket, Take the Ride: Hunter S. Thompson on Film","Buy the Ticket, Take the Ride: Hunter S. Thompson on Film",2006,\N,73,1098.0,True,nm0548991,nm0862207
1804,tt0779982,Black Sheep,Black Sheep,2006,\N,87,40212.0,False,nm2204480,nm2204480
1805,tt0780485,Blood Car,Blood Car,2007,\N,82,2536.0,False,"nm1584356, nm1373794, nm1446105",nm1373794
1806,tt0780486,Blue State,Blue State,2007,\N,88,2340.0,False,nm1218697,nm1218697
1807,tt0780521,The Princess and the Frog,The Princess and the Frog,2009,\N,97,134511.0,True,"nm0166256, nm0615780, nm0258627, nm0649663, nm0972395, nm3756395","nm0615780, nm0166256"
1808,tt0780524,Get Thrashed: The Story of Thrash Metal,Get Thrashed,2006,\N,100,1648.0,True,\N,nm2206969
1809,tt0782042,Gén,Gen,2006,\N,105,3511.0,False,"nm2201881, nm2201450, nm2201408, nm2205653",nm2204103
1810,tt0790662,Fingérprints,Fingerprints,2006,\N,95,2599.0,False,"nm2095752, nm2095010",nm0059835
1811,tt0790706,Crazy Love,Crazy Love,2007,\N,90,2540.0,True,nm0460031,"nm0460031, nm0001770"
1812,tt0795461,Scary Movie V,Scary Movie 5,2013,\N,88,69224.0,False,"nm0001878, nm0698493, nm0915465, nm0005541, nm0424688, nm0064556, nm0294997, nm0783536","nm0002700, nm0001878"
1813,tt0796302,The Babysitters,The Babysitters,\N,2007,88,11571.0,False,nm1565107,nm1565107
1814,tt0796368,Talk to Me,Talk to Me,2007,\N,118,9702.0,True,"nm0312796, nm0266622",nm0501435
1815,tt0800320,Clash of the Titans,Clash of the Titans,2010,\N,106,277337.0,False,"nm2012438, nm0006534, nm0542062, nm0189117",nm0504642
1816,tt0802983,Doraemon the Movie: Nobita's Dinosaur,Doraemon: Nobita no kyôryû,2006,\N,107,1056.0,True,"nm0297742, nm0476417, nm2268014","nm2268014, nm0476417"
1817,tt0804443,Asylum,Asylum,2008,\N,93,3654.0,False,nm1004587,nm0254786
1818,tt0804492,The Hottie & the Nottie,The Hottie & the Nottie,2008,\N,91,38016.0,False,nm0274559,nm0701245
1819,tt0805188,Marilena from P7,Marilena de la P7,2006,\N,48,1982.0,True,"nm1416291, nm0625904, nm1994414, nm1277847",nm0625904
1820,tt0805564,Lars and the Real Girl,Lars and the Real Girl,2007,\N,106,142564.0,True,nm1280672,nm0318916
1821,tt0807028,Thé Pớớl Bớys,The Pool Boys,2009,\N,107,2539.0,False,"nm0641412, nm1234853",nm0736930
1822,tt0808357,"Lust, Caution","Se, jie",2007,\N,157,40193.0,True,"nm0151690, nm0770005, nm0910924",nm0000487
1823,tt0810772,Belle Du Seigneur,Belle du Seigneur,2012,\N,104,1332.0,False,"nm2283173, nm0148437, nm1278919, nm0213139",nm2283173
1824,tt0810945,Live!,Live!,2007,\N,96,4977.0,False,nm0349702,nm0349702
1825,tt0811066,Shootout at Lokhandwala,Shootout at Lokhandwala,2007,\N,122,9958.0,True,"nm0482232, nm1330994, nm2632735",nm0482232
1826,tt0813540,Naksha,Naksha,\N,2006,128,1140.0,False,"nm1179457, nm1571874",nm1568794
1827,tt0813548,Godavari,Godavari,2006,\N,160,1383.0,True,nm2289322,nm2289322
1828,tt0816692,Interstellar,Interstellar,2014,\N,169,1651772.0,True,"nm0634300, nm0634240",nm0634240
1829,tt0817177,Flipped,Flipped,2010,\N,90,87273.0,True,"nm0001661, nm0770650, nm2300000",nm0001661
1830,tt0821640,Ghớsts ớf Girlfriénds Pást,Ghosts of Girlfriends Past,\N,2009,115,87709.0,False,"nm0524190, nm0601859",nm0914132
1831,tt0822847,Priest,Priest,2011,\N,87,118353.0,False,"nm2309430, nm2312828",nm0829820
1832,tt0822868,Make It Happen,Make It Happen,2008,\N,90,6213.0,False,"nm0012137, nm0043346",nm0335337
1833,tt0823668,Screamers,Screamers,2006,\N,89,1551.0,False,\N,nm2013302
1834,tt0825244,Conversations with My Gardener,Dialogue avec mon jardinier,2007,\N,109,3464.0,True,"nm0065449, nm0181924, nm2244089, nm0598336",nm0065449
1835,tt0825283,Maximum Ride,Maximum Ride,2016,\N,88,4454.0,False,"nm0666248, nm1097152, nm4505803",nm2371848
1836,tt0827181,Hide,Hide,2008,\N,97,1158.0,False,nm0741129,nm0059686
1837,tt0829269,Púskás Húngáry,Puskás Hungary,2009,\N,116,1005.0,True,\N,nm0022031
1838,tt0831887,The Spirit,The Spirit,2008,\N,103,60696.0,False,"nm0588340, nm0252162",nm0588340
1839,tt0834170,Autumn Ball,Sügisball,2007,\N,123,1983.0,True,"nm1841078, nm1803711",nm1803711
1840,tt0836700,Summer Hours,L'heure d'été,2008,\N,103,7542.0,True,nm0000801,nm0000801
1841,tt0839811,Fi shaket Masr El Gedeeda,Fi shaket Masr El Gedeeda,2007,\N,118,1276.0,True,nm1761114,nm0451262
1842,tt0841150,Protégé,Moon to,\N,2007,106,5120.0,True,"nm0232504, nm1300759, nm2862028",nm0232504
1843,tt0845424,The Abortion,Araf,2006,\N,97,4226.0,False,"nm2360402, nm2364318",nm2364318
1844,tt0845442,Cinderella,Sin-de-rel-la,2006,\N,94,1451.0,False,nm1032823,nm1370208
1845,tt0847817,Helvetica,Helvetica,2007,\N,80,7786.0,True,\N,nm1216753
1846,tt0847880,Cargo 200,Gruz 200,2007,\N,89,8994.0,True,nm0049326,nm0049326
1847,tt0855822,Huddersfield,Hadersfild,\N,2007,95,2847.0,True,"nm2379800, nm2379667",nm0967692
1848,tt0857191,The Visitor,The Visitor,2007,\N,104,42648.0,True,nm0565336,nm0565336
1849,tt0857355,The Year My Parents Went on Vacation,O Ano em Que Meus Pais Saíram de Férias,2006,\N,110,6256.0,True,"nm1309984, nm0357463, nm1130251, nm1155957",nm0357463
1850,tt0862748,Rupan sansei,Rupan sansei,2014,\N,133,1651.0,False,"nm0700578, nm0945451, nm0457565, nm0639908",nm0457565
1851,tt0865297,The Black Balloon,The Black Balloon,\N,2008,97,8818.0,True,"nm1171959, nm1625165",nm1171959
1852,tt0866439,Made of Honor,Made of Honor,2008,\N,101,70162.0,False,"nm1186373, nm0438226, nm0253323",nm0917992
1853,tt0870111,Frost/Nixon,Frost/Nixon,2008,\N,122,106314.0,True,nm0604948,nm0000165
1854,tt0870112,Future by Design,Future by Design,2006,\N,86,1420.0,True,nm0311086,nm0311086
1855,tt0872022,Heavenly Forest,"Tada, kimi o aishiteru",2006,\N,116,3181.0,True,"nm1958444, nm1309354",nm0793944
1856,tt0875025,Tazza: The High Rollers,Tajja,2006,\N,139,2273.0,True,"nm1569807, nm1251677, nm5371819",nm1569807
1857,tt0880440,L'auberge rouge,L'auberge rouge,2007,\N,95,1286.0,False,"nm0002010, nm0217033, nm0042179, nm0098204, nm0002193",nm0470443
1858,tt0881320,Sanctum,Sanctum,2011,\N,108,55055.0,False,"nm2510763, nm1337757",nm0340958
1859,tt0881891,Áll Ábớút Stévé,All About Steve,2009,\N,99,41261.0,False,nm2184890,nm1288766
1860,tt0887719,Blonde Ambition,Blonde Ambition,2007,\N,93,5879.0,False,"nm1772128, nm1772444, nm2456795",nm0551167
1861,tt0889134,Finding Amanda,Finding Amanda,2008,\N,96,3394.0,False,nm0865847,nm0865847
1862,tt0892051,Evil Angel,Evil Angel,2009,\N,123,1283.0,False,nm0244756,nm0244756
1863,tt0892255,Che: Part One,Che: Part One,2008,\N,134,45590.0,True,"nm0118224, nm0346466",nm0001752
1864,tt0893412,From Prada to Nada,From Prada to Nada,2011,\N,107,14884.0,False,"nm0868643, nm0019079, nm0272948, nm0000807",nm0333471
1865,tt0893532,Kill Theory,Kill Theory,2009,\N,85,7104.0,False,nm2439550,nm0601031
1866,tt0903624,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,2012,\N,169,787353.0,True,"nm0909638, nm0101991, nm0001392, nm0868219, nm0866058",nm0001392
1867,tt0907119,Glớss,Glyanets,2007,\N,118,1063.0,False,"nm0464846, nm0807070",nm0464846
1868,tt0912580,The Devil Came on Horseback,The Devil Came on Horseback,2007,\N,88,1587.0,True,"nm0839064, nm0827830","nm0827830, nm0839064"
1869,tt0912583,For the Bible Tells Me So,For the Bible Tells Me So,2007,\N,95,4440.0,True,"nm1081568, nm0579279",nm1081568
1870,tt0913401,Kill Búljớ: Thé Mớvié,Kill Buljo: The Movie,2007,\N,93,3893.0,False,"nm2552337, nm2482088",nm2482088
1871,tt0913425,Broken Embraces,Los abrazos rotos,2009,\N,127,40029.0,True,nm0000264,nm0000264
1872,tt0914837,44 Inch Chest,44 Inch Chest,2009,\N,95,6794.0,False,"nm0578011, nm0778476",nm0893473
1873,tt0915463,Jáckbớớts ớn Whitéháll,Jackboots on Whitehall,2010,\N,91,1358.0,False,"nm2476103, nm2479578","nm2476103, nm2479578"
1874,tt0920458,Flame & Citron,Flammen & Citronen,2008,\N,130,18439.0,True,"nm0026199, nm0535234",nm0535234
1875,tt0920464,Manorama: Six Feet Under,Manorama: Six Feet Under,2007,\N,137,7906.0,True,"nm0080157, nm2480204, nm3555217, nm3508781",nm2480204
1876,tt0922642,Tớớth ánd Náil,Tooth and Nail,2007,\N,94,3828.0,False,"nm0755074, nm1766424",nm1766424
1877,tt0924317,Yamadonga,Yamadonga,2007,\N,185,3760.0,True,"nm9130528, nm2353436, nm1442514, nm2375127",nm1442514
1878,tt0928152,Malliswari,Malliswari,2004,\N,150,3150.0,True,"nm0080278, nm1894520",nm0080278
1879,tt0929632,Precious,Precious,2009,\N,110,108806.0,True,"nm2819316, nm2497119",nm0200005
1880,tt0932533,"Job, czyli ostatnia szara komórka","Job, czyli ostatnia szara komórka",2006,\N,92,1494.0,False,nm1407454,nm1407454
1881,tt0933342,Polycarp,Polycarp,2007,\N,85,1049.0,False,"nm0216016, nm1761677",nm1837426
1882,tt0934459,The Hitchhiker,The Hitchhiker,2007,\N,86,1074.0,False,"nm2463880, nm0805635, nm0000080",nm0805635
1883,tt0936471,Transylmania,Transylmania,2009,\N,92,2685.0,False,"nm1352459, nm1351254","nm0384863, nm0384862"
1884,tt0937347,Álréády Déád,Already Dead,2007,\N,93,2067.0,False,"nm0152640, nm1032297, nm0019207",nm0653193
1885,tt0951216,Mad Money,Mad Money,2008,\N,104,21240.0,False,"nm1020896, nm0592961, nm0571032, nm0935528",nm0451884
1886,tt0951335,The New Daughter,The New Daughter,\N,2009,108,14964.0,False,"nm2092862, nm2391938",nm1084937
1887,tt0953369,Disco,Disco,2008,\N,103,1525.0,False,"nm0648902, nm1155314, nm0239498, nm0095878, nm12602624",nm0648902
1888,tt0954914,Athidhi,Athidhi,2007,\N,300,1891.0,False,"nm2050878, nm2493024, nm9130528",nm2050878
1889,tt0954937,Fúll Métál Villágé,Full Metal Village,\N,2006,90,1059.0,True,nm1776064,nm1776064
1890,tt0959306,Reach Me,Reach Me,2014,\N,95,2863.0,False,nm0381273,nm0381273
1891,tt0961066,Everlasting Moments,Maria Larssons eviga ögonblick,2008,\N,131,5582.0,True,"nm0753637, nm0873296, nm1717857, nm3754335",nm0873296
1892,tt0962736,The Young Victoria,The Young Victoria,2009,\N,105,60285.0,True,nm0271501,nm0885249
1893,tt0963794,The Ruins,The Ruins,2008,\N,90,73716.0,False,nm0809895,nm2127650
1894,tt0964517,The Fighter,The Fighter,2010,\N,116,354050.0,True,"nm0798788, nm0848496, nm2053216, nm2565612",nm0751102
1895,tt0965649,Detective Conan: The Fourteenth Target,Meitantei Conan: 14 banme no target,\N,1998,99,2278.0,True,"nm1108327, nm2578363, nm2577652, nm2557097, nm1583621, nm0568772",nm1829961
1896,tt0973783,Big B,Big B,2007,\N,130,3101.0,True,nm2039170,nm2039170
1897,tt0974536,Chémicál Wédding,Chemical Wedding,2008,\N,109,1582.0,False,"nm0225503, nm0236405",nm0236405
1898,tt0976060,Tokyo!,Tokyo!,2008,\N,112,10640.0,True,"nm3344431, nm0136021, nm0327273, nm0094435","nm0094435, nm0327273, nm0136021"
1899,tt0976209,Lyubov-Morkov,Lyubov-Morkov,2007,\N,100,1200.0,False,"nm0205779, nm3404382, nm3403692, nm0834650",nm0834650
1900,tt0976238,Old Dogs,Old Dogs,2009,\N,88,37456.0,False,"nm0224606, nm0919289",nm0065608
1901,tt0978670,The Neighbor,The Neighbor,\N,2007,98,1170.0,False,"nm0204731, nm1376000",nm1376000
1902,tt0978759,Frozen River,Frozen River,2008,\N,97,25431.0,True,nm2581581,nm2581581
1903,tt0978797,One Missed Call 3: Final,Chakushin ari final,2006,\N,109,1939.0,False,"nm0015340, nm1735347, nm4935090",nm0968592
1904,tt0979434,Lottery Ticket,Lottery Ticket,2010,\N,99,10905.0,False,"nm2226110, nm1336172",nm1336172
1905,tt0983990,1971,1971,2007,\N,136,2144.0,True,nm0592795,nm2590023
1906,tt0986233,Hunger,Hunger,2008,\N,96,69004.0,True,"nm0909629, nm2588606",nm2588606
1907,tt0986329,Mungaru Male,Mungaru Male,2006,\N,143,3196.0,True,"nm1680229, nm5794652",nm1680229
